openipc,2023-02,227,61,46,53,65,40,25,45,58,91,48,44,53
ktx,2023-08,5,0,0,0,10,8,0,0,0,7,0,2,0
labelmake,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
debut-js,2023-08,0,0,1,24,0,0,0,3,0,0,0,0,0
gdm-settings,2023-08,25,40,96,0,6,6,11,42,24,3,8,3,12
ngrx,2023-02,26,15,21,26,19,18,11,8,32,34,12,21,22
mochajs,2023-02,1,2,1,0,0,2,0,0,0,0,0,0,0
11ty,2023-02,182,248,208,211,220,424,327,336,144,22,35,39,60
ghost,2023-02,668,620,537,389,362,415,379,443,540,544,614,474,516
svgo,2023-02,0,0,0,16,0,0,0,0,0,0,0,0,0
plotsjl,2023-06,37,40,32,42,38,29,42,11,17,7,14,2,17
strapi,2023-02,985,600,550,1147,729,1000,764,574,734,846,589,653,429
z-wave-js,2023-04,13,9,0,100,72,69,90,84,69,127,117,79,115
fontisto,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
accounts-js,2023-08,0,0,0,0,0,2,0,50,7,38,4,6,1
dearpygui,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
comunica-association,2023-02,22,16,2,23,0,18,15,28,11,21,9,20,28
nodejs-mobile,2023-09,10,0,1,1,0,0,4,40,0,3,4,2,0
cucumber,2023-02,316,482,523,491,565,324,296,507,362,350,285,308,539
beercss,2023-04,2,8,11,7,4,6,4,5,17,0,3,7,13
urql-graphql,2023-04,20,17,44,16,24,162,131,22,56,43,15,16,16
cljdoc,2023-02,14,26,54,12,40,1,16,19,4,9,15,17,70
php-ext-xlswriter,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
homura,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
univer,2023-12,41,45,14,110,103,193,256,187,86,205,199,158,172
re0-web,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
devshop,2023-02,0,0,3,8,0,8,2,13,7,0,0,14,25
ethical-source,2023-02,1,0,0,0,3,0,186,14,0,0,0,0,0
twilight,2023-02,42,48,10,76,12,110,71,12,17,5,7,26,7
alan-binu007,2023-08,2,0,1,0,0,0,10,0,0,0,0,1,0
badgen,2023-08,7,13,0,0,25,21,5,0,1,1,0,0,1
buddies-of-budgie,2023-02,94,25,6,21,33,73,38,16,12,6,8,68,19
openrpc,2023-08,14,0,0,0,0,5,0,0,0,0,0,0,0
borgbackup,2023-04,41,39,61,99,141,51,76,77,60,127,36,58,20
wangkanai,2023-08,5,21,24,98,463,282,13,97,152,186,2,0,0
xlayers,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
lycheeorg,2024-02,0,0,0,0,0,0,0,0,0,0,0,0,0
httpreports,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
firestorm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
polybar,2023-02,10,19,29,3,2,1,2,13,23,25,1,1,3
aria,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ya-webadb,2023-02,17,4,17,27,11,91,67,92,62,30,28,14,27
warden,2023-02,0,0,1,4,7,25,4,13,8,1,2,11,0
lantern,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
kitspace,2023-02,1,6,9,1,4,10,7,0,4,3,1,0,0
flutter_html,2023-12,1,0,0,0,0,0,0,0,0,0,0,0,0
jamify-cloud,2023-08,0,0,0,0,0,0,1,0,0,0,0,0,0
material-table-core,2023-02,3,7,6,10,13,8,2,4,0,4,1,3,6
spacedrive,2023-02,70,103,143,22,19,155,39,62,106,110,138,42,90
iotsharp,2023-04,135,213,198,51,24,126,15,7,26,32,5,0,4
git-it-electron,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
selenium-jupiter,2023-02,38,9,9,13,11,17,5,12,10,23,15,9,9
node-db-migrate,2023-02,0,0,0,2,0,0,5,3,0,6,0,2,1
democracyearth,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
react-pdf-wojtekmaj,2023-02,0,15,12,71,4,13,23,64,46,36,34,62,19
eslint-plugin-import,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
razzle,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
phlask-ecosystem,2023-08,24,11,0,4,2,9,10,3,10,3,1,13,4
cdnjs,2023-02,21,4,44,16,8,23,13,16,2,17,13,23,10
thpatch,2023-02,0,0,1,0,1,0,0,0,0,0,0,0,1
doocs-leetcode,2024-02,204,139,179,135,129,110,100,104,171,267,174,144,106
jira-plugin,2023-08,0,2,0,0,0,0,0,0,0,0,0,0,0
openinfolabs,2023-08,6,1,0,7,4,1,0,0,0,0,5,0,0
nlpodyssey,2023-08,3,2,53,35,17,0,0,0,6,1,0,2,0
chaibuilder,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,29
floating-ui,2023-02,20,6,21,40,136,65,25,73,57,14,36,35,7
vitepress-jsdoc,2023-08,0,0,0,0,0,0,0,0,26,0,0,1,0
discordpy,2023-02,130,34,22,17,15,58,44,31,18,28,29,15,22
medium-posts-api,2023-08,39,27,24,1,2,48,31,5,16,17,2,33,9
gtk-rs,2023-02,105,84,218,128,168,238,212,104,104,70,20,147,180
dyrectorio-platform,2023-05,45,38,19,20,1,0,64,80,43,26,25,22,7
koa-rest-api-boilerplate,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
learning-rxjs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
icestack,2023-08,0,0,0,0,0,25,4,42,78,102,191,173,26
jest-html-reporters,2023-08,4,4,0,0,1,0,0,0,0,10,4,1,0
delirvfx,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rsserpent,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
excelize,2023-08,24,31,27,27,28,29,24,28,32,28,28,29,29
mysigmail,2023-08,0,0,0,0,1,0,0,0,2,43,12,0,0
goravel,2023-10,10,8,13,1,2,4,0,4,0,0,2,2,1
gomymobi,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tosdr,2023-02,1,0,0,0,34,11,0,1,1,17,33,43,1
telegraf,2023-08,13,12,2,2,0,2,18,22,4,5,11,7,42
vite,2023-02,423,286,254,332,470,253,260,405,326,183,274,242,218
spotiflyer,2023-02,0,0,12,0,0,0,0,0,0,1,0,1,0
editorskit,2023-08,10,4,3,0,2,1,0,32,0,0,3,1,0
qmk-firmware,2023-02,23,3,36,70,38,21,11,31,22,6,12,2,3
midnight-lizard,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
public-transport-oss,2023-02,12,3,17,0,4,0,1,6,8,11,0,16,12
vox-pupuli,2023-03,29,63,30,100,83,32,30,148,102,142,107,180,105
robotcode,2023-08,83,44,28,44,29,51,37,54,44,50,35,70,44
codebuddies,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
wponion,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
portmaster,2024-02,0,0,0,0,8,71,335,310,289,365,238,206,246
fluentvalidation,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0
swarmlet,2023-08,0,0,1,0,0,0,0,0,0,0,0,0,0
appium-flutter-integration-driver,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
papermc,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
kaku,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
atomic-layout,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
emotion,2023-02,20,5,7,0,1,0,4,0,4,4,4,0,0
wpackio,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
gdljs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opendevufcg,2023-02,0,11,117,2,0,0,2,5,47,21,4,18,15
safebash,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vapor,2023-02,74,100,44,98,87,174,153,185,113,155,191,304,180
openelectioncompass,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
nent,2023-08,80,74,68,98,78,78,68,64,84,70,54,84,76
generator-jhipster,2023-02,1051,926,1017,868,771,1023,800,813,864,899,779,805,1031
react-play,2023-03,12,72,12,7,24,32,24,20,6,7,8,1,7
rsshub,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
wearedotnet,2023-04,0,0,0,0,0,0,0,0,0,0,0,0,0
vue-a11y,2023-02,68,40,63,38,46,57,40,61,38,68,44,55,47
hyperf,2023-08,123,156,165,77,183,119,112,100,77,121,81,79,39
opennox,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
pyrevitlabs,2023-08,13,44,50,31,40,32,65,24,88,31,31,48,58
vscode-kanban,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tech-interview-handbook,2023-09,0,5,7,3,2,1,4,6,6,1,0,0,3
moonshine,2023-06,106,98,66,141,319,264,105,79,280,293,431,291,242
kivy,2023-02,3,0,2,0,0,0,1,3,0,1,4,0,0
openandroidinstaller,2023-08,70,73,37,45,9,41,62,55,60,31,16,21,32
tailwindcss-classnames,2023-08,0,0,0,13,0,0,0,0,0,0,0,0,0
ua-parser-js,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
earthstar,2023-02,65,28,0,44,32,39,17,19,30,29,24,6,18
discordjs,2023-02,172,93,115,67,64,46,36,71,181,110,20,44,60
formik,2023-02,0,0,0,0,0,0,8,0,1,49,9,2,6
cboard,2023-02,15,18,29,27,106,51,120,91,85,46,94,122,82
nextui,2023-02,99,19,38,11,9,19,32,84,66,93,91,86,177
tuistapp,2023-02,50,49,46,33,38,49,37,38,26,22,84,41,58
commitizen-tools,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0
css-doodle,2023-02,0,13,28,7,30,23,41,29,27,1,0,0,32
vale,2023-02,31,28,47,38,22,29,39,19,110,66,8,26,26
cheton,2023-08,2,4,0,0,0,4,3,0,0,0,0,0,0
framework7,2023-02,0,0,0,0,0,3,0,6,9,3,0,0,0
openfl,2023-02,0,0,0,1,0,3,0,5,6,5,1,0,1
simple-icons,2023-02,12,49,36,15,12,10,11,8,21,13,14,16,13
resium,2023-08,0,12,0,1,1,9,0,0,2,0,0,0,0
efqrcode,2023-08,1,3,0,0,4,0,0,0,0,0,0,0,0
toolsforthought,2023-02,0,0,0,120,7,4,0,0,0,0,0,0,0
consento,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
orchid,2023-02,18,25,46,32,28,145,252,140,35,123,47,100,44
erxes,2023-02,471,193,338,442,281,437,233,484,458,458,325,194,613
jsprimer,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
floccus,2023-02,16,4,3,17,74,21,6,30,1,18,10,15,19
the-gita-initiative,2023-02,0,0,0,0,0,3,0,0,0,0,0,4,0
yamada-ui,2023-08,58,0,58,286,237,187,251,186,381,798,869,480,818
react-calendar,2023-08,20,35,26,17,9,37,8,15,17,7,10,10,7
reactphp,2023-02,9,5,0,5,1,6,1,2,1,2,3,13,1
rebelsmanager,2023-08,0,0,0,0,20,0,0,0,0,0,0,0,0
react-starter-kit,2023-08,4,6,0,0,0,0,0,0,0,0,0,0,0
antdv-pro,2023-08,0,0,40,121,39,37,166,82,51,27,21,28,15
gitea,2023-02,140,114,172,97,107,144,210,268,327,329,223,246,247
commanded,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
graphql-net,2023-02,37,13,9,35,19,33,22,6,37,10,16,11,17
gitpay,2023-08,11,5,15,23,1,8,24,26,27,19,20,39,42
pizzaql,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
alicebot,2023-08,0,18,9,34,2,24,22,3,6,2,2,0,0
hackpad,2023-03,0,0,8,0,10,2,1,9,0,0,0,0,0
graphql-faker,2023-08,0,0,0,13,2,0,8,0,0,0,0,0,0
bttr-go-playground,2023-08,3,2,2,27,13,7,4,15,3,2,2,194,55
octobox,2023-02,29,27,23,47,50,53,46,26,50,40,50,27,39
nuke,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
foretag,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
awesdotio,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
romm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
atom-material-themes-and-plugins,2023-02,39,23,17,7,25,38,20,54,15,2,14,41,21
ark-server-tools,2023-02,5,0,1,0,0,0,0,4,3,0,0,0,0
rrweb,2023-04,8,13,0,17,33,23,22,7,7,3,13,0,6
krehak,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
powerjob,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
miragexr,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
profitmaker,2023-08,0,0,0,0,0,1,0,0,0,0,0,0,0
opensourcediversity,2023-02,2,0,4,1,0,0,0,1,1,4,3,3,1
electron-react-boilerplate-594,2023-02,7,9,4,3,20,22,141,34,84,60,186,12,21
measureland,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mun,2023-05,6,21,6,1,0,0,6,8,3,0,0,0,0
tastyigniter,2023-02,13,0,4,3,0,1,0,0,0,0,0,0,0
semapps,2023-08,22,42,17,30,42,9,6,116,51,36,91,40,16
rspack,2023-05,210,133,132,229,304,208,216,137,107,121,109,89,190
stepper,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vscode-conventional-commits,2023-03,3,19,5,13,3,0,2,0,0,0,0,0,0
anonaddy,2023-02,15,4,4,24,8,5,8,5,4,6,2,3,20
universaldatatool,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
sqlitebiter,2023-08,1,0,0,21,19,20,0,0,0,0,20,0,11
reactfigma,2023-02,0,0,0,7,10,14,9,2,0,0,6,8,0
opensourcestories,2024-01,4,2,0,2,2,1,0,0,0,0,0,2,0
portable-ascii,2023-12,0,0,0,0,0,0,0,0,0,0,0,0,0
capawesome,2023-02,139,17,25,39,26,52,43,78,69,33,24,34,6
httparchive,2023-02,93,86,64,41,19,31,10,28,39,41,25,29,18
iris-social,2023-02,48,62,27,4,139,389,388,347,221,30,88,146,315
contribkanban,2023-08,1,0,29,0,0,0,0,0,0,0,11,1,5
inure,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
git-bug,2023-02,39,16,13,29,37,80,1,15,0,1,0,0,41
jellyfin,2023-02,906,1025,1111,698,719,947,1078,972,1243,900,627,523,487
hugomrdias,2023-08,0,0,14,2,22,14,5,31,16,15,2,2,2
gomint,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
django-restql,2023-08,0,0,0,0,0,0,0,0,0,0,1,8,0
goinception,2023-10,0,6,1,2,2,0,3,2,2,0,0,0,0
voukoder,2023-08,0,33,19,0,0,2,3,0,5,0,66,10,2
mobx-react-form,2023-07,0,0,29,22,0,1,5,0,0,2,0,2,18
mobile-ffmpeg,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker-ci,2023-02,55,60,124,44,22,28,22,64,34,57,52,115,143
vue-goodshare,2023-08,4,3,0,8,1,1,0,0,4,2,5,15,7
openinput,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
cnchar,2023-08,2,6,5,0,2,0,0,2,0,1,3,0,0
thenewoil,2023-02,0,0,0,0,0,0,0,0,0,2,1,4,1
ajv,2023-02,0,3,0,24,0,13,0,0,0,1,0,0,0
noj,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ratssearch,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
srs-server,2023-02,81,70,29,72,79,152,77,15,12,22,13,43,115
blitzjs,2023-08,15,14,13,13,13,10,13,9,17,2,3,19,8
frontenddogma,2023-08,0,0,0,1,0,0,1,0,1,0,2,0,1
iconoir,2023-02,12,17,3,12,11,28,6,22,7,9,3,3,3
vitest,2023-03,127,114,95,176,185,159,154,130,138,152,109,105,110
swiftwasm,2023-02,0,0,0,0,1,3,0,2,0,1,0,5,0
f-droid,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
browserslist,2023-02,23,43,11,5,3,14,14,19,8,9,25,20,10
knewkarma,2023-08,0,0,0,0,0,0,0,0,154,166,92,22,31
jaredsburrows,2023-08,4,56,38,20,28,29,16,12,22,9,6,73,37
emacs-lsp,2023-02,19,29,29,38,35,18,22,15,9,15,11,15,14
anotherredisdesktopmanager,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
haskell-language-server,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
node-fetch,2023-02,1,0,1,1,0,2,1,1,0,0,0,1,0
react-colorful,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
kube-hetzner,2023-04,51,53,16,112,62,97,85,47,34,42,44,50,84
json-schema,2023-02,59,51,58,34,10,28,35,50,81,24,32,90,54
openwrt-tailscale-enabler,2023-08,2,2,3,2,1,2,1,1,2,2,2,2,1
wfh,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
zxing-js,2023-02,0,0,2,9,5,36,12,1,25,10,6,1,1
mongoke,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
auditnet,2023-08,5,20,8,39,23,3,3,1,5,3,55,2,42
react-native-debugger,2023-02,6,1,0,0,0,0,0,0,0,0,0,61,0
typescript-eslint,2023-02,77,52,90,86,55,55,77,178,82,44,40,122,98
react-native-haptic-feedback,2023-08,3,3,1,0,0,1,11,3,2,1,0,0,0
komapper,2023-02,23,20,13,17,20,38,41,19,36,7,22,20,20
pixelfed,2023-02,140,152,115,120,577,200,145,219,207,429,104,72,43
graphpack,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
medium-clone-on-node,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ecosystems,2023-03,68,128,180,111,83,99,97,77,67,48,85,79,44
primary-java,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
chakra-ui,2023-02,550,513,510,601,568,599,551,515,475,570,519,430,408
htmlhint,2023-08,2,8,14,5,2,4,8,6,2,6,6,2,4
ng-stack,2023-08,1,0,0,0,0,0,0,0,0,0,0,0,0
git-history,2023-03,1,0,0,0,0,0,2,0,0,0,0,0,0
amethyst,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
breath,2023-08,0,4,0,0,0,0,0,0,0,0,2,1,0
micro-elements,2023-02,0,0,0,0,4,1,11,0,0,1,0,0,0
komga,2023-02,20,2,12,30,3,38,15,58,1,56,63,61,22
tsparticles,2023-08,68,41,68,93,62,54,84,18,30,47,61,83,29
smw,2023-12,0,0,2,4,16,0,1,0,3,3,0,0,1
sktime,2023-07,78,47,71,85,76,45,88,106,65,102,53,66,106
lowdefy-os,2023-08,59,110,36,50,47,93,21,53,74,71,15,149,25
goodsharejs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
magicodes,2023-08,2,7,12,2,13,0,0,0,5,1,5,11,0
azuracast,2023-02,26,31,67,92,127,136,79,21,83,49,96,94,195
regolith,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
dflydev,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
projectwallace,2023-08,0,7,10,0,2,3,0,2,10,2,14,3,2
strawberry-graphql,2023-02,116,98,131,104,96,67,59,100,122,41,114,138,63
mint,2023-02,0,0,2,1,0,5,0,0,54,47,1,5,9
