vue-facing-decorator,2023-08,0,0,0,0,0,0,0,0,0,0,1,0,1
universal-router,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
reactive-resume,2023-11,12,15,10,16,16,9,20,35,20,20,12,15,18
droidian,2024-02,0,0,1,0,3,3,1,6,3,0,0,1,0
mumuki,2023-04,0,0,0,0,0,0,0,1,0,0,1,0,1
serilog-exceptions,2023-04,0,0,0,2,0,0,0,0,0,0,0,0,15
moduleart,2024-02,1,0,0,2,3,0,0,0,0,0,1,1,0
neoforged,2024-02,2,6,8,6,8,10,4,10,9,19,40,46,63
necord,2023-07,0,0,0,0,0,0,0,0,0,0,0,0,0
roc-streaming,2024-01,1,0,18,5,4,1,8,7,0,2,0,8,26
reviewdog,2023-07,4,3,6,2,1,0,1,0,3,4,6,5,1
dynamoid,2023-04,2,0,2,0,0,0,1,0,1,0,0,1,0
skriptlang,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rema,2024-02,0,0,1,0,0,0,0,0,0,0,0,0,0
voca,2023-09,0,0,0,0,0,0,0,0,0,0,0,0,0
linkwarden,2023-12,0,0,5,3,17,10,6,21,17,25,23,9,13
tera-arise,2023-10,0,0,0,0,6,1,0,1,0,3,2,0,0
horizon_sim,2023-09,0,0,0,0,0,0,0,0,0,0,0,0,0
nix-community,2023-02,44,52,50,76,67,62,62,68,68,62,55,80,71
greenshot,2023-06,1,4,3,3,10,5,4,2,10,3,4,4,0
linkace,2023-12,0,0,1,1,1,0,0,0,1,0,0,0,0
unocss,2023-05,0,3,0,0,0,1,4,2,2,4,4,3,2
react-uploady,2023-05,0,0,0,0,0,0,0,0,0,0,0,0,0
