excalibur,2023-09,0,0,0,0,1,0,0,0,0,0,0,0,0
go-callvis,2023-04,0,0,0,0,0,0,0,7,0,0,0,0,0
vue3-sfc-loader,2024-01,0,0,0,0,0,0,2,0,0,0,0,0,0
suneditor,2023-03,22,3,2,2,5,9,28,41,11,8,5,0,0
emacs-jupyter,2023-10,0,11,29,2,0,1,3,9,3,0,0,20,23
cadmium,2023-04,0,0,0,0,0,0,0,0,0,0,0,0,0
cloudflare-dyns,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
biome,2023-08,57,68,60,67,72,73,153,248,134,289,271,258,183
phoenix-ide,2023-07,189,7,45,16,31,41,88,30,27,176,80,86,248
react95,2023-04,1,15,0,7,0,0,9,19,6,28,6,0,23
graphql-voyager,2023-07,2,0,37,34,27,1,2,14,14,1,0,0,4
overte,2023-03,43,17,38,24,12,9,11,14,278,69,48,76,22
sceneview,2023-10,11,9,69,3,16,1,46,75,43,12,3,27,5
amogos,2023-06,0,0,0,0,0,0,0,1,4,0,1,0,0
timber,2023-02,0,1,2,0,0,0,0,1,0,0,0,14,0
redom,2023-12,0,0,0,0,0,0,4,0,4,1,2,20,0
lucide-icons,2023-04,32,19,2,7,21,14,113,67,57,41,34,23,46
farstar,2023-09,1,1,0,0,0,0,0,0,0,0,0,0,0
rottingresearch,2023-05,0,25,0,2,36,42,101,25,2,10,7,64,5
sinytra,2024-01,0,0,0,0,0,0,0,0,0,0,0,0,0
kea,2023-08,2,2,0,0,0,0,0,0,0,0,2,2,0
puppeteer-screen-recorder,2023-11,3,3,0,0,0,0,0,0,0,12,0,2,0
scuffle,2023-02,0,0,0,0,0,11,15,10,3,6,6,9,3
figura,2023-07,87,75,80,47,26,62,80,47,21,127,34,91,56
malluscript,2023-10,0,0,0,0,0,0,0,0,0,0,0,0,0
clio,2023-09,0,0,0,0,0,0,0,0,0,0,0,0,0
ohmyform-sustainability,2023-03,0,0,0,0,0,0,0,0,0,0,0,1,0
x-spreadsheet,2023-08,0,0,0,0,0,0,1,0,0,0,0,0,0
diabot,2023-04,123,1,3,0,0,7,12,3,0,6,0,4,15
librepcb,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
chatmosphere,2023-09,0,0,0,0,0,0,0,0,0,0,0,0,0
infyomlabs,2023-07,1,0,6,10,0,0,0,0,0,0,0,1,5
stdlib,2023-11,18,182,264,399,284,298,363,424,584,336,415,318,128
react-admin,2023-05,221,183,154,119,180,182,238,305,276,324,231,270,292
deskreen,2024-01,0,0,0,0,0,0,0,0,0,0,0,0,0
wangeditor,2023-09,0,0,0,0,1,0,0,0,0,0,0,0,0
rwf2,2023-11,20,9,1,8,6,11,28,22,11,5,20,17,20
taon,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
boxicons,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
litestar,2023-05,178,154,111,119,160,157,159,168,191,133,193,177,187
convene,2023-03,34,41,44,56,48,55,127,133,77,88,70,72,48
stopmodreposts,2023-06,0,0,0,0,0,0,0,0,0,3,0,0,0
cglm,2023-03,5,15,4,15,5,3,31,37,19,14,39,15,5
umap,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
selenium,2023-09,38,63,43,61,34,46,51,66,41,90,55,68,91
gapstyle,2023-04,0,0,0,0,0,0,0,0,0,0,0,0,0
apiflask,2023-12,6,25,11,9,5,7,19,11,9,10,4,2,3
hemulgm,2023-03,0,0,0,0,11,0,9,8,33,0,1,0,9
geostyler,2023-05,74,79,52,38,32,9,274,117,55,114,14,0,83
srain,2023-05,0,0,1,4,5,0,0,0,0,0,0,9,6
idocs,2024-02,0,0,0,0,0,0,1,0,0,0,0,0,0
nanui,2023-10,3,4,0,2,11,2,42,5,0,0,0,5,0
wemake-python-styleguide,2023-08,3,26,13,25,36,16,19,31,17,16,14,102,86
aflpluspluseu,2024-02,0,0,0,0,0,0,0,0,0,0,0,0,0
axmol,2024-01,146,137,171,48,35,63,93,94,81,112,65,44,48
lthn,2023-03,1,0,0,16,2,0,0,8,1,0,3,0,2
hiddify,2023-02,0,61,213,71,208,281,659,782,547,392,47,28,376
phonevr,2024-02,22,3,2,0,7,3,5,2,16,4,0,9,0
gin-vue-admin,2023-11,7,26,12,33,26,12,13,36,47,21,52,38,46
qtscrcpy,2023-05,0,0,0,0,0,0,0,0,0,0,0,0,0
discordhooks,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0
open_stt,2023-07,0,0,0,0,2,0,0,4,0,2,0,0,0
stacer,2024-02,1,0,0,0,0,0,0,0,0,0,0,0,0
sveltevietnam,2023-11,25,18,14,59,36,68,136,119,78,143,66,28,4
heti,2023-07,1,2,0,0,0,0,0,0,4,0,0,0,0
hatsh,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
opennbs,2023-12,0,0,0,0,0,0,0,0,0,0,0,0,0
electerm,2023-09,0,0,0,0,0,0,0,5,26,10,15,4,3
react-awesome-query-builder,2023-09,4,7,5,0,17,0,0,3,0,0,0,0,0
hartex,2023-09,0,0,0,0,0,0,0,0,0,0,0,0,0
chameleon-ultra-gui,2023-08,0,0,6,16,67,22,60,79,41,27,12,14,4
cupertino-pane,2023-05,2,0,0,2,0,0,3,7,13,9,7,0,1
jekyll-admin,2023-06,1,0,1,0,0,0,0,0,0,0,0,0,0
bevry,2023-11,0,0,0,0,0,5,72,51,2,0,0,0,0
techqueria,2023-07,0,0,0,0,0,0,0,0,0,0,0,0,0
revanced,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
panuongroup,2023-11,0,0,0,0,0,0,0,0,0,0,0,0,0
universal-router,2023-08,0,0,0,0,2,0,0,0,0,0,0,0,0
droidian,2024-02,0,0,0,0,0,0,0,0,0,0,1,0,0
mumuki,2023-04,0,22,4,4,15,0,0,4,7,9,0,0,0
moduleart,2024-02,0,0,0,0,18,0,0,0,0,0,0,0,0
skriptlang,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rema,2024-02,0,0,0,0,1,0,0,0,0,0,0,0,0
voca,2023-09,0,0,0,0,0,0,0,0,0,0,0,0,0
linkwarden,2023-12,59,165,74,36,112,98,163,40,94,53,46,42,31
horizon_sim,2023-09,9,0,1,13,45,311,490,39,10,13,67,75,15
greenshot,2023-06,0,0,0,3,1,0,0,0,0,0,1,0,0
