Slug,Base,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6
devstaff,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
openprivacytech,2023-08,0,2,0,0,0,1,0,0,0,0,0,0,0
kinsondigital,2023-08,0,0,0,1,0,1,0,2,0,1,0,1,0
compodoc,2023-02,2,1,5,5,2,0,1,3,1,6,2,3,1
rollup-plugin-styles,2023-08,1,0,1,1,2,1,8,0,2,2,0,1,0
substitute-js,2024-02,0,0,0,0,0,0,0,1,0,0,0,0,0
jreleaser,2023-02,3,2,4,7,3,4,3,7,5,3,2,4,0
auto_dl,2023-08,0,2,0,0,0,0,0,0,0,0,0,0,0
anonymousplanetorg,2023-08,0,0,0,0,1,1,1,2,0,0,0,1,0
zxingnet,2024-02,0,2,0,0,0,1,4,6,3,2,4,2,0
wildgums-oss,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
emojionearea,2023-08,1,1,1,0,0,0,0,0,1,0,2,0,0
datarhei,2023-04,3,6,3,2,7,8,6,3,4,9,4,6,5
fody,2023-02,0,0,0,0,0,0,0,0,0,1,0,0,0
appium-device-farm,2023-08,0,1,0,1,0,0,2,0,1,2,2,2,1
ipfs-search,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
thorium-sim,2023-02,1,1,0,0,0,0,5,2,0,0,1,0,2
ngx-cookie-service,2023-08,0,0,0,0,1,0,0,0,0,0,0,0,0
mypy_boto3_builder,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opensourcedesign,2023-02,1,0,0,0,0,0,0,0,0,0,0,0,0
live-captioning-initiative,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
developersharif,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
photoeditor,2023-08,0,0,0,0,0,0,0,0,0,0,1,0,0
flexsearch,2023-08,2,4,4,0,2,1,1,0,1,0,3,5,3
nvim-spotify,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rustmagazine,2023-10,1,2,0,0,1,1,0,1,0,0,0,0,0
kataw,2023-08,0,1,0,0,0,0,0,0,0,0,0,0,0
y-collective,2023-02,1,3,4,2,2,2,3,4,7,2,6,6,4
react-three-fiber,2023-02,1,2,2,1,1,12,3,1,2,3,4,4,3
openstitching,2023-08,0,2,0,1,1,0,1,0,1,0,0,0,1
mellium,2023-08,0,1,0,0,0,0,0,0,0,0,0,0,0
oppr,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
webster,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
codeeditapp,2023-02,1,4,3,0,2,12,9,18,2,2,10,2,2
libreops,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
webpack-merge,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
attendize,2023-08,4,4,5,2,0,3,2,5,5,4,2,1,1
visjs,2023-02,6,9,5,10,5,3,6,17,6,10,9,4,7
litiengine,2023-02,1,0,0,0,1,1,0,0,0,0,0,0,0
yuns,2023-08,1,1,0,0,0,0,1,0,0,1,0,0,0
robostack,2023-04,1,0,1,1,0,3,1,1,2,1,4,1,0
open-sustainable-technology,2023-08,0,0,0,0,0,10,8,2,1,3,10,5,0
macports,2023-08,1,0,1,0,2,0,3,0,0,1,0,0,0
offline-plugin,2023-02,0,0,0,0,0,0,0,0,0,0,1,0,0
hydephp,2023-08,0,0,0,0,0,0,0,0,0,0,1,0,1
nosqlclient,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
openipc,2023-02,5,6,4,1,1,0,4,6,3,4,8,1,6
ktx,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
labelmake,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
debut-js,2023-08,0,0,0,2,0,0,0,0,0,0,0,0,0
gdm-settings,2023-08,1,0,0,0,0,1,0,1,3,2,0,5,1
ngrx,2023-02,0,1,0,1,1,0,0,3,0,2,3,2,3
mochajs,2023-02,0,0,0,0,0,0,1,0,0,0,0,0,0
11ty,2023-02,7,14,16,23,25,24,22,33,39,23,18,17,8
ghost,2023-02,3,8,7,6,0,1,4,7,13,10,5,8,4
svgo,2023-02,0,0,0,1,0,0,0,0,0,0,0,0,0
plotsjl,2023-06,12,12,13,11,6,7,21,10,15,6,11,7,4
strapi,2023-02,11,6,5,6,4,22,22,27,16,23,21,26,32
z-wave-js,2023-04,1,2,1,12,11,7,3,5,7,8,3,10,5
fontisto,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
accounts-js,2023-08,0,0,0,0,0,0,0,0,0,1,0,1,1
dearpygui,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
comunica-association,2023-02,0,5,0,2,0,2,0,3,3,1,0,1,0
nodejs-mobile,2023-09,1,2,1,5,1,2,1,6,0,3,0,1,5
cucumber,2023-02,9,6,5,26,18,11,9,14,5,3,9,6,3
beercss,2023-04,0,0,0,0,0,0,0,0,0,2,0,2,1
urql-graphql,2023-04,1,0,0,0,0,3,1,0,0,2,0,0,2
cljdoc,2023-02,0,4,0,2,0,1,1,1,0,1,0,0,0
php-ext-xlswriter,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
homura,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
univer,2023-12,0,1,0,0,0,1,2,7,1,7,24,3,12
re0-web,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
devshop,2023-02,0,0,0,0,0,0,0,0,0,0,1,4,0
ethical-source,2023-02,0,0,0,0,0,0,1,0,0,0,0,0,0
twilight,2023-02,0,1,2,0,4,5,5,2,2,1,2,0,2
alan-binu007,2023-08,3,2,1,1,0,0,0,0,0,0,0,0,0
badgen,2023-08,1,0,0,0,1,0,1,2,1,0,2,0,2
buddies-of-budgie,2023-02,3,5,1,4,2,5,4,3,4,4,1,9,2
openrpc,2023-08,0,2,0,0,0,1,1,1,0,0,0,0,0
borgbackup,2023-04,0,6,8,7,7,3,3,4,4,2,1,5,3
wangkanai,2023-08,0,0,0,5,5,6,0,1,0,0,0,1,1
xlayers,2023-08,4,0,0,0,0,0,0,0,0,0,0,0,0
lycheeorg,2024-02,0,0,0,0,0,0,0,0,0,0,0,0,0
httpreports,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
firestorm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
polybar,2023-02,2,1,1,4,1,1,0,1,0,1,4,1,2
aria,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ya-webadb,2023-02,0,0,0,0,0,0,2,2,0,0,0,0,1
warden,2023-02,0,0,0,1,0,1,0,3,3,1,3,0,0
lantern,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
kitspace,2023-02,1,0,0,0,2,3,1,0,0,0,0,0,0
flutter_html,2023-12,16,12,13,10,7,5,7,6,3,1,2,7,0
jamify-cloud,2023-08,1,0,0,1,0,1,1,0,0,0,0,0,0
material-table-core,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
spacedrive,2023-02,0,0,0,0,0,0,0,0,0,0,1,0,9
iotsharp,2023-04,0,1,2,1,1,2,0,2,0,1,1,2,0
git-it-electron,2023-08,1,3,0,2,2,0,1,1,0,0,1,1,1
selenium-jupiter,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
node-db-migrate,2023-02,0,0,0,4,0,0,0,1,0,0,0,0,0
democracyearth,2023-02,0,0,0,1,4,3,1,1,0,0,0,0,0
react-pdf-wojtekmaj,2023-02,0,0,0,0,2,0,0,1,1,0,0,0,0
eslint-plugin-import,2023-02,6,7,5,6,7,15,17,9,11,3,2,8,8
razzle,2023-08,0,1,2,0,1,2,1,2,1,0,0,1,0
phlask-ecosystem,2023-08,2,0,0,0,0,0,1,1,0,0,1,2,1
cdnjs,2023-02,6,0,1,0,0,2,0,2,0,0,1,0,0
thpatch,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
doocs-leetcode,2024-02,0,0,0,0,0,0,0,1,0,0,1,4,2
jira-plugin,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
openinfolabs,2023-08,0,0,1,0,0,0,0,0,0,0,0,1,0
nlpodyssey,2023-08,0,1,0,0,1,0,0,0,0,1,0,0,0
chaibuilder,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
floating-ui,2023-02,0,0,0,0,0,0,0,0,0,1,0,1,0
vitepress-jsdoc,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
discordpy,2023-02,2,3,2,3,2,1,3,1,5,2,3,2,0
medium-posts-api,2023-08,0,0,0,0,0,0,0,0,1,0,0,0,0
gtk-rs,2023-02,3,1,7,3,8,17,14,9,6,8,1,7,4
dyrectorio-platform,2023-05,0,0,0,0,1,2,10,0,0,1,2,3,0
koa-rest-api-boilerplate,2023-08,1,0,0,0,0,0,0,0,0,0,2,0,0
learning-rxjs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
icestack,2023-08,0,0,0,0,0,1,0,0,0,1,0,0,0
jest-html-reporters,2023-08,0,2,1,1,1,0,0,0,0,0,0,0,0
delirvfx,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
rsserpent,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
excelize,2023-08,0,4,1,3,1,0,2,1,1,3,1,3,4
mysigmail,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
goravel,2023-10,1,2,2,1,3,2,5,1,1,2,0,5,2
gomymobi,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tosdr,2023-02,0,3,0,2,0,3,0,0,3,0,3,0,2
telegraf,2023-08,0,2,3,0,1,1,1,2,2,1,3,2,3
vite,2023-02,25,18,27,31,18,19,19,23,23,16,25,21,26
spotiflyer,2023-02,2,4,3,5,3,4,2,3,0,5,80,62,52
editorskit,2023-08,0,4,6,4,1,1,1,5,10,2,1,4,2
qmk-firmware,2023-02,2,0,1,1,0,3,2,1,3,1,4,0,2
midnight-lizard,2023-02,0,1,0,3,1,2,1,0,1,1,1,0,2
public-transport-oss,2023-02,0,0,1,0,2,0,1,1,2,0,0,1,0
vox-pupuli,2023-03,3,3,1,0,4,6,5,5,8,4,6,5,11
robotcode,2023-08,0,3,0,0,1,0,4,2,5,3,0,9,7
codebuddies,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
wponion,2023-08,0,0,0,0,0,0,1,0,0,0,0,0,0
portmaster,2024-02,0,0,0,0,0,0,0,0,2,0,1,3,4
fluentvalidation,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0
swarmlet,2023-08,1,0,7,0,0,0,0,0,0,0,0,0,0
appium-flutter-integration-driver,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
papermc,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
kaku,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
atomic-layout,2023-08,0,0,0,0,0,0,0,1,0,0,0,0,0
emotion,2023-02,2,3,7,11,5,10,13,8,2,6,9,17,10
wpackio,2023-08,0,0,0,0,0,0,0,1,0,0,0,0,0
gdljs,2023-08,1,0,1,0,3,0,0,0,0,0,0,0,0
opendevufcg,2023-02,1,11,2,2,0,0,0,1,0,0,1,0,0
safebash,2023-08,0,0,0,0,0,0,0,0,0,1,0,0,0
vapor,2023-02,4,3,6,5,7,13,5,9,4,6,10,14,16
openelectioncompass,2023-08,1,0,0,0,0,0,0,0,0,0,0,0,0
nent,2023-08,0,0,0,0,1,0,0,1,0,0,0,0,2
generator-jhipster,2023-02,9,4,7,27,18,20,23,5,9,9,1,4,6
react-play,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0
rsshub,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
wearedotnet,2023-04,0,0,0,0,0,0,0,0,0,0,0,0,0
vue-a11y,2023-02,0,3,3,2,17,4,1,1,1,0,0,1,0
hyperf,2023-08,7,11,3,8,4,5,11,9,4,4,12,5,10
opennox,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
pyrevitlabs,2023-08,2,0,1,2,0,2,0,1,1,2,1,7,8
vscode-kanban,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
tech-interview-handbook,2023-09,0,2,0,0,2,1,4,1,1,1,4,3,0
moonshine,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
kivy,2023-02,1,1,1,0,1,1,0,1,1,0,1,1,1
openandroidinstaller,2023-08,6,9,1,2,2,14,15,21,10,10,8,12,11
tailwindcss-classnames,2023-08,1,2,0,0,0,1,0,0,0,0,0,0,0
ua-parser-js,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
earthstar,2023-02,1,0,0,0,6,2,1,1,0,0,1,0,0
discordjs,2023-02,6,0,5,5,5,2,1,4,2,2,1,5,4
formik,2023-02,15,9,6,10,5,2,2,10,1,4,9,4,6
cboard,2023-02,0,2,2,2,4,2,3,9,4,5,4,2,0
nextui,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,9
tuistapp,2023-02,0,0,0,0,0,0,0,0,0,0,6,10,6
commitizen-tools,2023-03,0,0,0,0,0,0,0,0,0,0,0,0,0
css-doodle,2023-02,1,0,0,0,0,0,0,1,0,0,0,0,0
vale,2023-02,5,4,4,3,0,0,3,5,3,5,6,2,1
cheton,2023-08,0,2,5,0,0,0,0,1,1,1,0,1,0
framework7,2023-02,2,0,1,3,6,4,1,3,0,0,0,0,0
openfl,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
simple-icons,2023-02,0,7,1,0,0,0,0,1,6,0,0,0,1
resium,2023-08,1,2,4,4,1,2,3,5,6,3,0,2,1
efqrcode,2023-08,0,0,0,0,0,0,0,0,0,0,0,1,0
toolsforthought,2023-02,0,0,0,7,0,0,0,0,0,0,0,0,0
consento,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
orchid,2023-02,1,8,1,5,3,3,7,2,4,4,6,5,4
erxes,2023-02,6,1,2,3,1,2,4,7,2,3,5,25,9
jsprimer,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
floccus,2023-02,0,1,2,5,0,2,2,6,0,0,0,0,0
the-gita-initiative,2023-02,1,0,2,0,1,0,0,0,0,0,0,2,1
yamada-ui,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
react-calendar,2023-08,1,1,0,1,0,0,0,1,0,0,0,1,0
reactphp,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
rebelsmanager,2023-08,0,0,1,0,0,1,1,1,2,0,0,1,2
react-starter-kit,2023-08,0,4,0,0,0,0,1,0,0,0,1,2,3
antdv-pro,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
gitea,2023-02,44,46,31,44,39,56,49,62,57,69,57,95,83
commanded,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
graphql-net,2023-02,3,0,2,3,0,4,6,1,6,0,1,2,1
gitpay,2023-08,1,2,1,1,0,0,0,1,0,0,0,1,0
pizzaql,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
alicebot,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
hackpad,2023-03,1,0,0,2,0,0,1,1,1,1,0,1,0
graphql-faker,2023-08,0,0,2,0,1,1,0,3,0,1,0,0,1
bttr-go-playground,2023-08,0,0,0,0,0,0,0,1,0,0,0,0,0
octobox,2023-02,0,1,2,0,0,0,1,4,3,0,2,1,0
nuke,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
foretag,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
awesdotio,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
romm,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
atom-material-themes-and-plugins,2023-02,0,0,0,1,1,1,1,1,4,0,1,3,1
ark-server-tools,2023-02,1,0,1,1,1,2,0,4,0,1,0,1,0
rrweb,2023-04,6,5,4,7,7,12,3,8,6,9,9,12,10
krehak,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
powerjob,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
miragexr,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
profitmaker,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
opensourcediversity,2023-02,0,0,1,0,0,0,0,1,0,0,0,1,0
electron-react-boilerplate-594,2023-02,0,3,2,2,3,6,15,13,10,7,7,10,3
measureland,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
mun,2023-05,1,0,4,0,0,0,0,1,1,0,0,2,0
tastyigniter,2023-02,0,0,0,0,1,0,0,2,0,0,0,0,0
semapps,2023-08,3,0,2,2,4,2,3,0,9,9,5,4,4
rspack,2023-05,0,0,0,0,1,1,1,6,1,2,2,7,1
stepper,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
vscode-conventional-commits,2023-03,0,0,2,1,3,2,3,1,1,2,3,0,2
anonaddy,2023-02,0,0,0,0,0,1,0,2,1,1,2,1,2
universaldatatool,2023-08,0,0,1,0,0,0,1,0,0,0,0,0,0
sqlitebiter,2023-08,0,0,0,0,1,0,0,0,0,1,0,0,0
reactfigma,2023-02,0,0,1,0,0,2,0,0,0,0,7,0,0
opensourcestories,2024-01,0,2,0,0,0,0,0,0,0,0,0,0,0
portable-ascii,2023-12,0,0,0,0,0,0,0,0,0,0,0,0,0
capawesome,2023-02,0,2,2,4,3,7,12,6,2,1,3,4,0
httparchive,2023-02,1,1,0,0,1,0,0,0,0,1,0,0,0
iris-social,2023-02,0,0,0,0,0,11,25,14,17,5,8,7,5
contribkanban,2023-08,0,0,1,0,0,0,0,1,0,0,0,0,1
inure,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
git-bug,2023-02,2,8,1,4,7,5,6,7,0,3,3,2,0
jellyfin,2023-02,55,48,48,45,45,82,78,68,83,61,55,53,63
hugomrdias,2023-08,0,0,1,0,0,2,0,0,0,0,0,0,0
gomint,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
django-restql,2023-08,1,0,0,0,1,0,0,0,0,1,0,0,1
goinception,2023-10,1,2,2,4,8,2,7,5,3,3,2,2,4
voukoder,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,1
mobx-react-form,2023-07,0,0,0,0,1,0,0,0,0,0,0,0,0
mobile-ffmpeg,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker-ci,2023-02,7,6,10,4,2,7,2,9,4,8,16,10,16
vue-goodshare,2023-08,0,0,0,0,0,0,0,0,0,1,0,0,0
openinput,2023-08,0,0,0,0,0,0,0,1,0,0,0,0,0
cnchar,2023-08,1,1,2,0,0,1,0,0,2,2,1,1,2
thenewoil,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
ajv,2023-02,4,14,9,13,4,7,13,7,8,11,5,8,0
noj,2023-08,6,2,0,0,0,0,0,0,0,0,0,0,0
ratssearch,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
srs-server,2023-02,3,0,0,3,3,4,8,11,3,4,3,8,4
blitzjs,2023-08,3,1,0,1,3,4,10,9,6,5,0,6,2
frontenddogma,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
iconoir,2023-02,1,2,1,1,1,1,8,8,5,8,3,2,11
vitest,2023-03,7,4,3,2,3,11,7,3,5,13,15,19,13
swiftwasm,2023-02,0,0,0,0,0,0,0,1,0,0,0,0,0
f-droid,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
browserslist,2023-02,1,0,0,0,0,0,0,0,0,0,0,1,0
knewkarma,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
jaredsburrows,2023-08,0,0,0,0,0,1,1,0,1,0,0,4,1
emacs-lsp,2023-02,7,3,5,5,4,9,6,6,6,5,0,13,9
anotherredisdesktopmanager,2023-06,0,0,0,0,0,0,0,0,0,0,0,0,0
haskell-language-server,2023-02,0,0,0,0,0,0,0,0,0,0,0,0,0
node-fetch,2023-02,7,6,4,4,8,1,5,3,2,5,4,0,5
react-colorful,2023-08,0,1,1,0,2,1,2,1,0,1,1,1,0
kube-hetzner,2023-04,0,0,0,0,0,0,0,0,0,0,0,0,0
json-schema,2023-02,1,9,5,8,3,0,7,4,1,1,15,9,0
openwrt-tailscale-enabler,2023-08,0,0,0,0,0,2,0,0,0,0,0,0,0
wfh,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
zxing-js,2023-02,4,2,4,2,3,3,3,1,3,3,4,1,6
mongoke,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
auditnet,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
react-native-debugger,2023-02,1,2,3,2,1,1,2,0,2,2,1,1,2
typescript-eslint,2023-02,2,4,6,8,5,6,7,9,6,4,3,6,3
react-native-haptic-feedback,2023-08,0,1,0,1,0,0,0,2,0,1,0,1,0
komapper,2023-02,0,0,0,0,0,0,0,0,1,1,0,0,0
pixelfed,2023-02,1,2,5,18,26,17,20,9,12,16,18,8,15
graphpack,2023-08,0,0,0,0,0,0,1,0,0,0,0,0,0
medium-clone-on-node,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ecosystems,2023-03,0,1,0,0,0,1,0,9,0,1,1,0,0
primary-java,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
chakra-ui,2023-02,4,5,21,2,4,10,11,15,11,17,26,17,22
htmlhint,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
ng-stack,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
git-history,2023-03,0,0,0,1,1,1,0,0,0,2,1,1,1
amethyst,2023-02,0,0,1,1,1,0,0,0,0,0,1,0,0
breath,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
micro-elements,2023-02,0,0,1,0,0,2,2,2,1,1,0,0,1
komga,2023-02,0,0,0,0,0,2,0,0,0,0,1,1,0
tsparticles,2023-08,0,0,0,3,0,0,0,0,0,0,0,0,0
smw,2023-12,1,2,0,0,1,0,0,3,0,2,0,0,1
sktime,2023-07,35,18,24,24,26,37,50,36,28,33,14,16,29
lowdefy-os,2023-08,1,3,0,0,1,0,1,0,0,0,0,0,0
goodsharejs,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
magicodes,2023-08,6,2,4,1,6,4,2,5,2,2,2,5,0
azuracast,2023-02,1,1,0,1,2,0,2,3,2,0,3,0,2
regolith,2023-02,4,6,1,1,5,2,2,0,6,1,2,3,2
dflydev,2023-08,0,0,0,0,0,0,0,0,0,0,0,0,0
projectwallace,2023-08,11,2,6,1,3,0,0,2,2,3,0,2,1
strawberry-graphql,2023-02,19,12,10,15,12,25,20,20,13,19,28,23,15
mint,2023-02,0,0,0,0,0,2,0,1,0,2,1,1,0
